ZibName,ConceptID_2017,ConceptName_2017,Codelists_2017,Change,ConceptID_2020,ConceptName_2020,Codelists_2020,Bits,Omschrijving,TypeChange,Impact_heen,TRANSLATIE_spec_heen,Impact_terug,TRANSLATIE_spec_terug
AlcoholGebruik,NL-CM:7.3.2,AlcoholGebruikStatus,AlcoholGebruikStatusCodelijst,oranje: minor change,NL-CM:7.3.2,AlcoholGebruikStatus,AlcoholGebruikStatusCodelijst,ZIB-1199 ; ZIB-686,Verouderde SCT code vervangen door nieuwe in codelijst,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
AlcoholGebruik,NL-CM:7.3.3,WaarnemingGebruik,,groen: geen wijzigingen,NL-CM:7.3.3,WaarnemingGebruik,,,,NO CHANGE,,,,
AlcoholGebruik,NL-CM:7.3.4,StartDatum,,groen: geen wijzigingen,NL-CM:7.3.4,StartDatum,,,,NO CHANGE,,,,
AlcoholGebruik,NL-CM:7.3.5,StopDatum,,groen: geen wijzigingen,NL-CM:7.3.5,StopDatum,,,,NO CHANGE,,,,
AlcoholGebruik,NL-CM:7.3.6,Hoeveelheid,,groen: geen wijzigingen,NL-CM:7.3.6,Hoeveelheid,,,,NO CHANGE,,,,
Alert,DCM::Instructions,Instructions,,geel: patch wijziging,DCM::Instructions,Instructions,,ZIB-1209,Tekstueel en in voorbeelden aanpassen zib Alert vanwege de nieuwe zib MedicatieContraindicatie,SIMPLE PATCH CHANGE,Low,,Low,
Alert,NL-CM:8.3.1,Alert,,groen: geen wijzigingen,NL-CM:8.3.1,Alert,,,,NO CHANGE,,,,
Alert,NL-CM:8.3.3,Conditie::Probleem ,,geel: patch wijziging,NL-CM:8.3.3,Conditie::Probleem ,,ZIB-1209,Tekstueel en in voorbeelden aanpassen zib Alert vanwege de nieuwe zib MedicatieContraindicatie,SIMPLE PATCH CHANGE,Low,,Low,
Alert,NL-CM:8.3.4,AlertNaam ,AlertNaamCodelijst,geel: patch wijziging,NL-CM:8.3.4,AlertNaam ,AlertNaamCodelijst,ZIB-905,Typo in de definite van alertnaam (vastgelegd) is aangepast,SIMPLE PATCH CHANGE,Low,,Low,
Alert,NL-CM:8.3.4,AlertNaam ,AlertNaamCodelijst,oranje: minor change,NL-CM:8.3.4,AlertNaam ,AlertNaamCodelijst,ZIB-905 ; ZIB-813,De vanuit het programma antibioticaresistentie (ABR) aangeleverde lijst met 7 BMRO groepen zijn toegevoegd/aangepast in de AlertNaamCodelijst.,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
Alert,NL-CM:8.3.5,BeginDatumTijd ,,groen: geen wijzigingen,NL-CM:8.3.5,BeginDatumTijd ,,,,NO CHANGE,,,,
Alert,NL-CM:8.3.6,AlertType ,AlertTypeCodelijst,groen: geen wijzigingen,NL-CM:8.3.6,AlertType ,AlertTypeCodelijst,,,NO CHANGE,,,,
Alert,NL-CM:8.3.7,**concept toegevoegd in 2020**,,rood: major change,NL-CM:8.3.7,Toelichting,,ZIB-682,Element is toegevoegd aan het rootconcept,CONCEPT ADDITION,Low,,High,IF [blank]source->target ELSE [toon en stuur de inhoud van dit data item als vrije tekst naar een 2017 ontvanger]
Alert,NL-CM:8.3.8,**concept toegevoegd in 2020**,,rood: major change,NL-CM:8.3.8,EindDatumTijd ,,ZIB-526,Toevoegen EindDatum bij zibs die ook BeginDatum kennen,CONCEPT ADDITION,Low,,High,IF [blank]source->target ELSE [toon en stuur de inhoud van dit data item als vrije tekst naar een 2017 ontvanger]
AlgemeneMeting,**zib vervallen in 2020**,,,,**zib vervallen in 2020**,,,,,,,,,
AllergieIntolerantie,NL-CM:8.2.1,AllergieIntolerantie,,groen: geen wijzigingen,NL-CM:8.2.1,AllergieIntolerantie,,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.2,VeroorzakendeStof,"VeroorzakendeStofAllergeneStoffenCodelijst
VeroorzakendeStofHPKCodelijst
VeroorzakendeStofSNKCodelijst
VeroorzakendeStofSSKCodelijst
VeroorzakendeStofThesaurus122Codelijst",oranje: minor change,NL-CM:8.2.2,VeroorzakendeStof,VeroorzakendeStofAllergeneStoffenCodelijst ; VeroorzakendeStofHPKCodelijst ; VeroorzakendeStofSNKCodelijst ; VeroorzakendeStofSSKCodelijst ; VeroorzakendeStofThesaurus122Codelijst,ZIB-1369,In de bij het concept  wordt verwezen naar een vervallen referentieset: 42931000146101. Deze is  vervangen door: 98061000146100.,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
AllergieIntolerantie,NL-CM:8.2.4,AllergieCategorie,AllergieCategorieCodelijst,groen: geen wijzigingen,NL-CM:8.2.4,AllergieCategorie,AllergieCategorieCodelijst,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.5,AllergieStatus,AllergieStatusCodelijst,groen: geen wijzigingen,NL-CM:8.2.5,AllergieStatus,AllergieStatusCodelijst,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.6,BeginDatumTijd,,groen: geen wijzigingen,NL-CM:8.2.6,BeginDatumTijd,,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.7,MateVanKritiekZijn,MateVanKritiekZijnCodelijst,groen: geen wijzigingen,NL-CM:8.2.7,MateVanKritiekZijn,MateVanKritiekZijnCodelijst,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.8,LaatsteReactieDatumTijd,,groen: geen wijzigingen,NL-CM:8.2.8,LaatsteReactieDatumTijd,,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.9,Toelichting,,groen: geen wijzigingen,NL-CM:8.2.9,Toelichting,,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.10,Reactie,,groen: geen wijzigingen,NL-CM:8.2.10,Reactie,,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.11,Symptoom,SymptoomCodelijst,oranje: minor change,NL-CM:8.2.11,Symptoom,SymptoomCodelijst,ZIB-732,SNOMED CT code bij item in valueset vervangen,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
AllergieIntolerantie,NL-CM:8.2.12,SpecifiekeStof,"SpecifiekeStofAllergeneStoffenCodelijst
SpecifiekeStofHPKCodelijst
SpecifiekeStofSNKCodelijst
SpecifiekeStofSSKCodelijst
SpecifiekeStofThesaurus122Codelijst",oranje: minor change,NL-CM:8.2.12,SpecifiekeStof,SpecifiekeStofAllergeneStoffenCodelijst ; SpecifiekeStofHPKCodelijst ; SpecifiekeStofSNKCodelijst ; SpecifiekeStofSSKCodelijst ; SpecifiekeStofThesaurus122Codelijst,ZIB-1856,In de bij het concept  wordt verwezen naar een vervallen referentieset: 42931000146101. Deze is  vervangen door: 98061000146100.,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
AllergieIntolerantie,NL-CM:8.2.13,ReactieBeschrijving,,groen: geen wijzigingen,NL-CM:8.2.13,ReactieBeschrijving,,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.14,Ernst,ErnstCodelijst,groen: geen wijzigingen,NL-CM:8.2.14,Ernst,ErnstCodelijst,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.15,WijzeVanBlootstelling,WijzeVanBlootstellingCodelijst,groen: geen wijzigingen,NL-CM:8.2.15,WijzeVanBlootstelling,WijzeVanBlootstellingCodelijst,,,NO CHANGE,,,,
AllergieIntolerantie,NL-CM:8.2.17,ReactieTijdstip,,groen: geen wijzigingen,NL-CM:8.2.17,ReactieTijdstip,,,,NO CHANGE,,,,
AnatomischeLocatie,**zib toegevoegd in 2020**,,,,**zib toegevoegd in 2020**,,,,,,,,,
ApgarScore,NL-CM:12.16.1,ApgarScore,,groen: geen wijzigingen,NL-CM:12.16.1,ApgarScore,,,,,,,,
ApgarScore,NL-CM:12.16.2,ApgarScoreTotaal,,geel: patch wijziging,NL-CM:12.16.2,ApgarScoreTotaal,,ZIB-891,Range specificatie toegevoegd aan de definitie van concept TotalScore,SIMPLE PATCH CHANGE,Low,,Low,
ApgarScore,NL-CM:12.16.3,ApgarScoreDatumTijd,,groen: geen wijzigingen,NL-CM:12.16.3,ApgarScoreDatumTijd,,,,,,,,
ApgarScore,NL-CM:12.16.4,AdemhalingScore,,groen: geen wijzigingen,NL-CM:12.16.4,AdemhalingScore,,,,,,,,
ApgarScore,NL-CM:12.16.5,HartslagScore,,groen: geen wijzigingen,NL-CM:12.16.5,HartslagScore,,,,,,,,
ApgarScore,NL-CM:12.16.6,SpierspanningScore,,groen: geen wijzigingen,NL-CM:12.16.6,SpierspanningScore,,,,,,,,
ApgarScore,NL-CM:12.16.7,HuidskleurScore,,groen: geen wijzigingen,NL-CM:12.16.7,HuidskleurScore,,,,,,,,
ApgarScore,NL-CM:12.16.8,ReflexenScore,,groen: geen wijzigingen,NL-CM:12.16.8,ReflexenScore,,,,,,,,
ApgarScore,NL-CM:12.16.9,Toelichting,,groen: geen wijzigingen,NL-CM:12.16.9,Toelichting,,,,,,,,
BarthelIndex,NL-CM:4.2.1,BarthelIndex,,groen: geen wijzigingen,NL-CM:4.2.1,BarthelIndex,,,,,,,,
BarthelIndex,NL-CM:4.2.2,TotaalScore,,groen: geen wijzigingen,NL-CM:4.2.2,TotaalScore,,,,,,,,
BarthelIndex,NL-CM:4.2.3,Blaas,BlaasCodelijst,groen: geen wijzigingen,NL-CM:4.2.3,Blaas,BlaasCodelijst,,,,,,,
BarthelIndex,NL-CM:4.2.4,Darm,DarmCodelijst,groen: geen wijzigingen,NL-CM:4.2.4,Darm,DarmCodelijst,,,,,,,
BarthelIndex,NL-CM:4.2.5,UiterlijkeVerzorging,UiterlijkeVerzorgingCodelijst,groen: geen wijzigingen,NL-CM:4.2.5,UiterlijkeVerzorging,UiterlijkeVerzorgingCodelijst,,,,,,,
BarthelIndex,NL-CM:4.2.6,Toiletgebruik,ToiletgebruikCodelijst,groen: geen wijzigingen,NL-CM:4.2.6,Toiletgebruik,ToiletgebruikCodelijst,,,,,,,
BarthelIndex,NL-CM:4.2.7,Eten,EtenCodelijst,groen: geen wijzigingen,NL-CM:4.2.7,Eten,EtenCodelijst,,,,,,,
BarthelIndex,NL-CM:4.2.8,Transfers,TransfersCodelijst,groen: geen wijzigingen,NL-CM:4.2.8,Transfers,TransfersCodelijst,,,,,,,
BarthelIndex,NL-CM:4.2.9,Mobiliteit,MobiliteitCodelijst,groen: geen wijzigingen,NL-CM:4.2.9,Mobiliteit,MobiliteitCodelijst,,,,,,,
BarthelIndex,NL-CM:4.2.10,AanUitkleden,AanUitkledenCodelijst,groen: geen wijzigingen,NL-CM:4.2.10,AanUitkleden,AanUitkledenCodelijst,,,,,,,
BarthelIndex,NL-CM:4.2.11,TrappenLopen,TrappenLopenCodelijst,groen: geen wijzigingen,NL-CM:4.2.11,TrappenLopen,TrappenLopenCodelijst,,,,,,,
BarthelIndex,NL-CM:4.2.12,BadenDouchen,BadenDouchenCodelijst,groen: geen wijzigingen,NL-CM:4.2.12,BadenDouchen,BadenDouchenCodelijst,,,,,,,
BasisElementen,**zib vervallen in 2020**,,,,**zib vervallen in 2020**,,,,,,,,,
BehandelAanwijzing,**zib vervallen in 2020**,,,,**zib vervallen in 2020**,,,,,,,,,
BehandelAanwijzing2,**zib toegevoegd in 2020**,,,,**zib toegevoegd in 2020**,,,,,,,,,
Behandeldoel,NL-CM:13.5.1,Behandeldoel,,groen: geen wijzigingen,NL-CM:13.5.1,Behandeldoel,,,,,,,,
Behandeldoel,NL-CM:13.5.2,Streefwaarde::AlgemeneMeting,,rood: major change,NL-CM:13.5.2,**concept verwijderd in 2020**,,ZIB-1174,referentie naar zib AlgemeneMeting verwijderd. ,CONCEPT REMOVED,High,IF [blank] source->target ELSE [stuur de data van de algemeneMeting instance als vrije tekst naar een 2020 ontvanger],Low,
Behandeldoel,NL-CM:13.5.3,GewensteGezondheidstoestand::FunctioneleOfMentaleStatus,,groen: geen wijzigingen,NL-CM:13.5.3,GewensteGezondheidstoestand::FunctioneleOfMentaleStatus,,,,,,,,
Behandeldoel,NL-CM:13.5.4,Probleem,,groen: geen wijzigingen,NL-CM:13.5.4,Probleem,,,,,,,,
Behandeldoel,NL-CM:13.5.5,GewenstZorgresultaat,,oranje: minor change,NL-CM:13.5.5,GewenstZorgresultaat,,ZIB-1174,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode [27574-3 Skilled nursing treatment plan Progress note and attainment of goals (narrative)] -> [423100009 Results section],Medium,SCT DefintionCode [423100009 Results section] -> [27574-3 Skilled nursing treatment plan Progress note and attainment of goals (narrative)]
Bereik,NL-CM:20.1.1,Bereik,,oranje: minor change,NL-CM:20.1.1,Bereik,,ZIB-805,"Bereik invariant toegevoegd in UML modellering (Of een nominale waarde OF een minimale EN een maximale)
waarde moet gekozen worden)",OTHER INFORMATIONMODEL CHANGE,Medium,,Low,
Bereik,NL-CM:20.1.2,minimumWaarde,,groen: geen wijzigingen,NL-CM:20.1.2,minimumWaarde,,,,,,,,
Bereik,NL-CM:20.1.3,maximumWaarde,,groen: geen wijzigingen,NL-CM:20.1.3,maximumWaarde,,,,,,,,
Bereik,NL-CM:20.1.4,nominaleWaarde,,geel: patch wijziging,NL-CM:20.1.4,nominaleWaarde,,ZIB-805,Tekst defintie concept  gewijzigd.,SIMPLE PATCH CHANGE,Low,,Low,
Betaler,NL-CM:1.1.1,Betaler,,groen: geen wijzigingen,NL-CM:1.1.1,Betaler,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.2,BetalerPersoon,,geel: patch wijziging,NL-CM:1.1.2,BetalerPersoon,,ZIB-1108,"Extra uitleg toegevoegd aan container BetalerPersoon om aan te geven dat Persoon ook een rechtspersoon kan zijn, zoals een organisatie of gemeente. ",SIMPLE PATCH CHANGE,Low,,Low,
Betaler,NL-CM:1.1.3,Verzekeraar,,groen: geen wijzigingen,NL-CM:1.1.3,Verzekeraar,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.4,Bankgegevens,,groen: geen wijzigingen,NL-CM:1.1.4,Bankgegevens,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.5,BetalerNaam,,groen: geen wijzigingen,NL-CM:1.1.5,BetalerNaam,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.6,VerzekerdeNummer,,groen: geen wijzigingen,NL-CM:1.1.6,VerzekerdeNummer,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.7,IdentificatieNummer,,groen: geen wijzigingen,NL-CM:1.1.7,IdentificatieNummer,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.8,Verzekering,,groen: geen wijzigingen,NL-CM:1.1.8,Verzekering,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.9,BankNaam,,groen: geen wijzigingen,NL-CM:1.1.9,BankNaam,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.10,Bankcode,,groen: geen wijzigingen,NL-CM:1.1.10,Bankcode,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.11,Rekeningnummer,,groen: geen wijzigingen,NL-CM:1.1.11,Rekeningnummer,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.12,Contactgegevens,,groen: geen wijzigingen,NL-CM:1.1.12,Contactgegevens,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.13,BeginDatumTijd,,groen: geen wijzigingen,NL-CM:1.1.13,BeginDatumTijd,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.14,EindDatumTijd,,groen: geen wijzigingen,NL-CM:1.1.14,EindDatumTijd,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.15,Verzekeringssoort,VerzekeringssoortCodelijst,groen: geen wijzigingen,NL-CM:1.1.15,Verzekeringssoort,VerzekeringssoortCodelijst,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.16,OrganisatieNaam,,groen: geen wijzigingen,NL-CM:1.1.16,OrganisatieNaam,,,,NO CHANGE,,,,
Betaler,NL-CM:1.1.17,Adresgegevens,,groen: geen wijzigingen,NL-CM:1.1.17,Adresgegevens,,,,NO CHANGE,,,,
Blaasfunctie,NL-CM:4.14.1,Blaasfunctie,,oranje: minor change,NL-CM:4.14.1,Blaasfunctie,,ZIB-732,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode  [28278009 Micturition] -> [364196001 Micturition feature],Medium,SCT DefintionCode  [364196001 Micturition feature] -> [28278009 Micturition]
Blaasfunctie,NL-CM:4.14.2,UrineContinentie,UrineContinentieCodelijst,groen: geen wijzigingen,NL-CM:4.14.2,UrineContinentie,UrineContinentieCodelijst,,,,,,,
Blaasfunctie,NL-CM:4.14.3,Urostoma::Stoma,,groen: geen wijzigingen,NL-CM:4.14.3,Urostoma::Stoma,,,,,,,,
Blaasfunctie,NL-CM:10.1.3,ProductType,UrineKatheterTypeCodelijst,groen: geen wijzigingen,NL-CM:10.1.3,ProductType,UrineKatheterTypeCodelijst,,,,,,,
Blaasfunctie,NL-CM:4.14.4,UrineKatheter::MedischHulpmiddel,,groen: geen wijzigingen,NL-CM:4.14.4,UrineKatheter::MedischHulpmiddel,,,,,,,,
Blaasfunctie,NL-CM:4.14.5,Incontinentiemateriaal::MedischHulpmiddel,,groen: geen wijzigingen,NL-CM:4.14.5,Incontinentiemateriaal::MedischHulpmiddel,,,,,,,,
Blaasfunctie,NL-CM:4.14.6,Toelichting,,groen: geen wijzigingen,NL-CM:4.14.6,Toelichting,,,,,,,,
Bloeddruk,NL-CM:12.4.1,Bloeddruk,,oranje: minor change,NL-CM:12.4.1,Bloeddruk,,ZIB-846,SNOMED CT en LOINC DefintionCodes concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,"SCT DefintionCode  [blank] -> [46973005 Bloeddrukmeting]
LOINC DefinitionCode [55284-4 Blood pressure systolic and diastolic]->[85354-9 Blood pressure panel with all children optional]",Medium,"SCT DefintionCode  [46973005 Bloeddrukmeting] -> [blank]
LOINC DefinitionCode [85354-9 Blood pressure panel with all children optional] -> [55284-4 Blood pressure systolic and diastolic]"
Bloeddruk,NL-CM:12.4.2,SystolischeBloeddruk,,groen: geen wijzigingen,NL-CM:12.4.2,SystolischeBloeddruk,,,,NO CHANGE,,,,
Bloeddruk,NL-CM:12.4.3,DiastolischeBloeddruk,,groen: geen wijzigingen,NL-CM:12.4.3,DiastolischeBloeddruk,,,,NO CHANGE,,,,
Bloeddruk,NL-CM:12.4.4,GemiddeldeBloeddruk,,groen: geen wijzigingen,NL-CM:12.4.4,GemiddeldeBloeddruk,,,,NO CHANGE,,,,
Bloeddruk,NL-CM:12.4.5,BloeddrukDatumTijd,,groen: geen wijzigingen,NL-CM:12.4.5,BloeddrukDatumTijd,,,,NO CHANGE,,,,
Bloeddruk,NL-CM:12.4.6,Toelichting,,groen: geen wijzigingen,NL-CM:12.4.6,Toelichting,,,,NO CHANGE,,,,
Bloeddruk,NL-CM:12.4.7,Meetmethode,MeetmethodeCodelijst,groen: geen wijzigingen,NL-CM:12.4.7,Meetmethode,MeetmethodeCodelijst,ZIB-962,2 extra items toegevoegd aan MeetmethodeCodelijst.,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
Bloeddruk,NL-CM:12.4.8,DiastolischEindpunt,,groen: geen wijzigingen,NL-CM:12.4.8,DiastolischEindpunt,,,,NO CHANGE,,,,
Bloeddruk,NL-CM:12.4.9,ManchetType,ManchetTypeCodelijst,groen: geen wijzigingen,NL-CM:12.4.9,ManchetType,ManchetTypeCodelijst,,,NO CHANGE,,,,
Bloeddruk,NL-CM:12.4.10,MeetLocatie,MeetLocatieCodelijst,oranje: minor change,NL-CM:12.4.10,MeetLocatie,MeetLocatieCodelijst,,,NO CHANGE,,,,
Bloeddruk,NL-CM:12.4.11,Houding,,groen: geen wijzigingen,NL-CM:12.4.11,Houding,,,,NO CHANGE,,,,
Brandwond,NL-CM:19.4.1,Brandwond,,groen: geen wijzigingen,NL-CM:19.4.1,Brandwond,,,,,,,,SNOMED CT: 125666000 Brandwond
Brandwond,NL-CM:19.4.2,Dieptegraad,DieptegraadCodelijst,groen: geen wijzigingen,NL-CM:19.4.2,Dieptegraad,DieptegraadCodelijst,,,,,,,
Brandwond,NL-CM:19.4.3,OntstaansDatum,,groen: geen wijzigingen,NL-CM:5.2.1,Stoma,,,,,,,,
Brandwond,NL-CM:19.4.4,AnatomischeLocatie,BrandwondAnatomischeLocatieCodelijst,oranje: minor change,NL-CM:19.1.14,Locatie,LocatieCodelijst,ZIB-1116,nieuwe verwijzing naar sub-bouwsteen anatomischeLocatie,CHANGE TO SUB HCIM,Medium,codelist [BrandwondAnatomischeLocatieCodelijst]->[LocatieCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.1--20200901000000)],Medium,codelist [LocatieCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.1--20200901000000)]->[BrandwondAnatomischeLocatieCodelijst]
Brandwond,NL-CM:19.4.5,Toelichting,,groen: geen wijzigingen,NL-CM:19.4.5,Toelichting,,,,,,,,
Brandwond,NL-CM:19.4.7,Uitgebreidheid,,groen: geen wijzigingen,NL-CM:5.2.3,StomaMateriaal::MedischHulpmiddel,,,,,,,,
Brandwond,NL-CM:19.4.8,DatumLaatsteVerbandwissel,,groen: geen wijzigingen,NL-CM:19.4.8,DatumLaatsteVerbandwissel,,,,,,,,
Brandwond,NL-CM:19.4.9,BrandwondSoort,BrandwondSoortCodelijst,rood: major change,NL-CM:19.4.9,BrandwondSoort,BrandwondSoortCodelijst,ZIB-1296,erratum:Het element BrandwondSoort per ongeluk verwijderd in publicatie 2020 en is weer toegevoegd,OTHER INFORMATIONMODEL CHANGE,Low,,Low,
